customer_id,arrival_time,departure_time,processing_rate,time from queuing to checkout,checkout id
5913,16.87885690187155,28.966221837880667,12.087364936009118,12.087364936009116,7
5916,21.059787950948547,46.455958581162214,25.396170630213668,25.396170630213668,14
5926,55.2601643381719,58.700910107393916,3.440745769222022,3.440745769222019,11
5911,8.756724384472188,58.80135902407128,50.044634639599096,50.044634639599096,13
5918,26.11322484273736,60.497079594495574,34.383854751758214,34.383854751758214,1
5924,39.88287050034963,73.67675011297874,33.7938796126291,33.793879612629105,7
5917,21.688500841259486,74.08608503085432,52.39758418959484,52.39758418959484,8
5914,17.981984109334924,80.1735240631391,62.191539953804174,62.191539953804174,16
5930,83.1705757159533,85.6984128572157,2.527837141262392,2.5278371412623954,1
5925,53.86801744949657,86.1902217436919,32.32220429419532,32.32220429419532,14
5920,29.485362696076244,90.32510033057783,60.83973763450158,60.83973763450158,9
5923,39.30279482479404,96.86593726338242,16.69241320024332,57.56314243858838,16
5937,99.93796157879484,101.21488377389237,1.2769221950975274,1.2769221950975265,13
5934,97.06326975433007,106.28644514942816,9.22317539509809,9.223175395098096,4
5932,90.64330547083658,120.28345937419763,29.640153903361046,29.640153903361053,6
5910,8.479194694329905,126.92602765502697,118.44683296069707,118.44683296069707,15
5941,125.03351792942985,130.4667895578598,5.433271628429971,5.433271628429964,1
5945,135.674904933986,143.1778824762756,7.502977542289625,7.502977542289614,13
5929,82.00833486451286,146.46223441587534,64.45389955136247,64.45389955136248,10
5942,126.11936401094476,148.87638761332562,22.75702360238087,22.757023602380855,4
5922,38.32262290396656,155.1221453481511,81.03606031729677,116.79952244418453,8
5940,117.52630708569883,156.82265827714778,39.29635119144895,39.29635119144895,14
5927,60.07563532548295,162.2095795918185,88.53282947883979,102.13394426633556,7
5928,78.66022511064217,162.22275084976857,83.5625257391264,83.5625257391264,12
5933,91.05519358409938,167.7995613728492,5.5899817810307,76.74436778874983,7
5936,98.87105353447116,170.18036284732173,23.718128431446388,71.30930931285057,10
5909,8.176663795385586,178.60705024353263,170.43038644814703,170.43038644814703,2
5950,174.52251395815537,200.13781483384696,25.615300875691585,25.615300875691588,1
5951,177.15979913732258,201.6209679239832,24.461168786660622,24.461168786660608,16
5946,139.07577415918774,202.0871219717213,23.480071728188673,63.01134781253356,2
5949,168.87370667710593,206.2435788241902,37.36987214708425,37.369872147084266,8
5939,114.98204969321472,209.34005118201299,94.35800148879827,94.35800148879827,9
5915,18.764501412078044,211.34003099213427,192.57552958005624,192.57552958005624,3
5958,202.22123308388436,213.83114981056536,11.609916726681021,11.609916726681007,7
5955,190.89411475127233,213.86349929836368,22.96938454709135,22.96938454709135,14
5956,194.3324409765252,214.48458443902317,20.152143462497968,20.152143462497975,13
5912,12.568307082556046,216.89671933532404,89.97069168029707,204.32841225276798,15
5957,200.98158481235467,217.70909687121335,16.727512058858668,16.72751205885868,10
5938,107.81953655524875,218.00735960175206,55.784608751983484,110.18782304650331,12
5947,148.62836072365462,225.58831029282965,8.691590957505598,76.95994956917502,15
5919,28.358673422904157,227.06249930450866,15.722468312374387,198.7038258816045,3
5953,189.17463696588288,236.42027443356832,18.41291483181627,47.24563746768544,12
5963,220.9228654022309,240.237313485461,19.314448083230083,19.314448083230076,7
5954,190.4498774860163,240.52971498338553,38.44259301166424,50.079837497369226,2
5959,203.2806921060891,247.38774699718374,44.10705489109462,44.107054891094634,18
5964,221.32584189023427,248.46304039449356,27.13719850425928,27.13719850425929,5
5948,149.8631428250427,255.21605670601127,105.35291388096857,105.35291388096857,4
5966,226.04008656336677,256.16285757094835,7.6998171764547845,30.122771007581576,5
5967,227.57316886785475,258.9341163934579,31.360947525603166,31.360947525603137,18
5970,240.66408923508507,259.9526183123493,19.28852907726423,19.2885290772642,14
5973,254.0749169124725,261.7332505341746,7.658333621702091,7.6583336217020985,10
5961,212.0636250660809,269.1257186125233,28.596003629137797,57.06209354644241,2
5969,237.9912464330424,278.9397106774469,40.94846424440453,40.948464244404505,17
5971,244.31772811177197,281.5933322244386,37.27560411266662,37.27560411266663,11
5977,263.9511777652959,285.09362579427665,21.142448028980766,21.142448028980766,13
5982,282.62557404023175,286.8584701064944,4.232896066262616,4.23289606626264,5
5985,288.8599865531204,290.63480477296304,1.7748182198426656,1.7748182198426434,13
5979,272.5634186559797,290.8246225667648,18.26120391078506,18.26120391078507,7
5965,222.22915994536214,292.44865817917645,70.2194982338143,70.2194982338143,1
5960,208.24177923760848,295.3141945281003,87.07241529049182,87.07241529049182,17
5989,293.1064279518472,297.4109621431987,4.304534191351497,4.304534191351479,16
5968,227.9462275545435,308.1936066583892,15.744948479212777,80.24737910384573,1
5921,34.35338664793692,311.5105504481303,277.15716380019336,277.15716380019336,18
5943,133.67859016418134,315.75983647503347,106.41978529302047,182.08124631085212,9
5944,134.27691492078654,330.9262138306792,196.64929890989268,196.64929890989268,17
5988,291.1931726903338,332.96621817059383,41.77304548026002,41.77304548026001,5
5995,316.456101922065,335.8550363560017,19.398934433936674,19.398934433936688,12
5999,322.99185665096326,338.50086763014923,15.509010979185982,15.509010979185973,8
5972,248.80762742387046,339.2656250120599,90.45799758818947,90.45799758818944,17
5996,320.5358860571547,341.77966553807636,21.243779480921678,21.24377948092166,18
5974,254.91396266102623,342.4862427736025,73.36052416107921,87.57228011257627,2
5997,321.7873613566907,348.29051661094417,26.503155254253436,26.503155254253443,16
5993,304.4412352983186,348.71660724545285,15.750389074858992,44.27537194713426,5
5952,177.2603244274557,349.9441367165818,172.68381228912608,172.68381228912608,6
5931,86.0443263040829,351.8911719380049,265.846845633922,265.846845633922,17
5987,289.94978111454986,357.87470319411517,67.05008062735038,67.9249220795653,7
6005,346.40646868773825,365.6584013606435,19.25193267290524,19.25193267290524,18
5998,322.5983703543843,367.002678100238,31.14764174423632,44.40430774585366,12
5980,280.05651140891774,367.8784189725194,87.82190756360163,87.82190756360166,10
5990,293.5508969484494,368.8987152109529,75.34781826250352,75.3478182625035,17
6000,327.17469035876366,370.2620750935455,43.08738473478182,43.087384734781836,13
5992,295.06785457350895,375.7996838706052,67.60607721221594,80.73182929709623,1
5975,256.05471088349424,378.2314433135545,122.17673243006027,122.17673243006027,3
5986,289.175839551016,379.5715684388433,1.3401251252888047,90.39572888782732,3
6003,337.95026458000075,384.38202138885936,46.4317568088586,46.43175680885861,14
6010,368.057080513003,386.1800489616812,18.122968448678222,18.12296844867825,12
