customer_id,arrival_time,departure_time,processing_rate,time from queuing to checkout,checkout id
5,16.87885690187155,28.966221837880667,12.087364936009118,12.087364936009116,7
8,21.059787950948547,46.455958581162214,25.396170630213668,25.396170630213668,13
18,55.2601643381719,58.700910107393916,3.440745769222022,3.440745769222019,10
3,8.756724384472188,58.80135902407128,50.044634639599096,50.044634639599096,12
10,26.11322484273736,60.497079594495574,34.383854751758214,34.383854751758214,1
16,39.88287050034963,73.67675011297874,33.7938796126291,33.793879612629105,7
9,21.688500841259486,74.08608503085432,52.39758418959484,52.39758418959484,8
6,17.981984109334924,80.1735240631391,62.191539953804174,62.191539953804174,15
17,53.86801744949657,86.1902217436919,32.32220429419532,32.32220429419532,13
12,29.485362696076244,90.32510033057783,60.83973763450158,60.83973763450158,9
24,92.99083146808263,95.77709286749455,2.786261399411912,2.786261399411913,6
15,39.30279482479404,96.86593726338242,16.69241320024332,57.56314243858838,15
22,89.10634039855972,101.74552610487169,12.63918570631196,12.639185706311963,1
28,99.92962211214441,113.31989875243725,13.390276640292836,13.39027664029284,10
2,8.479194694329905,126.92602765502697,118.44683296069707,118.44683296069707,14
37,132.9985930509248,139.75235286151678,6.753759810591973,6.753759810591987,5
32,116.39860397186592,143.4148454159871,27.016241444121153,27.016241444121164,11
21,82.00833486451286,146.34161376523932,56.01651343466148,64.33327890072646,9
26,94.75233987996423,146.578294290186,44.83276818531431,51.82595441022177,1
14,38.32262290396656,155.1221453481511,81.03606031729677,116.79952244418453,8
33,123.90581481559694,157.73521604058269,11.156921750396698,33.829401224985745,1
42,146.99284359854278,161.9407924573765,14.9479488588337,14.947948858833712,11
19,60.07563532548295,162.2095795918185,88.53282947883979,102.13394426633556,7
20,78.66022511064217,162.22275084976857,83.5625257391264,83.5625257391264,12
29,100.9965301564681,167.27610476362804,5.053353913859462,66.27957460715994,12
31,109.92150258901647,172.358774011227,17.236628663075905,62.43727142221054,8
38,133.24554407759445,173.47364758374232,40.22810350614786,40.228103506147875,13
43,148.61360803083085,177.57625925395982,28.96265122312898,28.962651223128972,6
1,8.176663795385586,178.60705024353263,170.43038644814703,170.43038644814703,2
35,126.01189806420528,179.61416431907654,53.60226625487125,53.60226625487125,15
46,168.7214871801752,182.5593132640655,13.83782608389033,13.83782608389032,1
47,169.1657244454312,185.5649336612411,12.09128607749878,16.39920921580989,13
50,176.35834440530422,198.92101030944306,19.30684599036653,22.56266590413884,15
51,178.30638503747596,205.54865302129085,27.242267983814887,27.242267983814884,11
55,191.02052631981323,208.33690051340747,9.415890203964398,17.316374193594243,15
7,18.764501412078044,211.34003099213427,192.57552958005624,192.57552958005624,3
60,207.2384359163118,213.4969445830249,6.258508666713109,6.258508666713112,8
48,173.86457473251076,220.7923471146408,46.92777238213002,46.92777238213003,12
61,214.474553203306,222.79985457629593,8.32530137298994,8.32530137298994,6
30,102.7589894510505,230.32510595811368,117.00520720567641,127.56611650706319,10
11,28.358673422904157,235.57623827540456,24.236207283270282,207.2175648525004,3
23,91.98009098668932,235.94590163025515,143.96581064356585,143.96581064356582,16
36,131.40791889032522,237.58036938919986,7.255263431086192,106.17245049887464,10
4,12.568307082556046,241.7600570132244,114.83402935819743,229.19174993066838,14
34,124.56346129813363,242.9727281888496,64.36567794531697,118.40926689071597,2
70,236.48242192453108,244.16647140060883,7.684049476077756,7.684049476077746,17
57,201.56571585773617,249.69251567873818,6.719787489888586,48.12679982100201,2
44,151.25089320999805,253.65478518043363,102.40389197043558,102.40389197043558,17
76,258.1797614450416,262.41265751130425,4.232896066262616,4.23289606626264,10
53,182.28561042349807,265.84436262382064,83.28504935975515,83.55875220032257,1
77,259.8286243919704,268.38358338893676,8.554958996966366,8.554958996966377,12
63,221.54629689785028,270.48387611256464,34.90763783716008,48.93757921471436,3
59,203.42750929830717,273.6470075321215,70.2194982338143,70.21949823381433,4
79,270.94978335879347,273.93130602611063,2.98152266731715,2.981522667317165,12
25,93.18218738427998,279.60993823276186,117.40035864094335,186.42775084848188,7
65,224.9846814958886,285.23566913889607,60.250987643007484,60.25098764300748,6
54,186.1074562519705,289.8757471136414,103.76829086167095,103.76829086167092,13
